id,tag
00864445000441,cancer
00864445000434,cancer
00864445000403,cancer
00851551005194,cancer
00851551005187,cancer
00851551005170,cancer
06971591765675,cancer
10758750034819,cancer
10758750000913,cancer
10758750000876,cancer
07613336172025,cancer
07613336206164,cancer
07613336206157,cancer
10888385000665,cancer
10888385000658,cancer
10888385000627,cancer
10888385000610,cancer
10888385000085,cancer
10888385000078,cancer
10888385000061,cancer
10888385000054,cancer
10888385000016,cancer
00816870023281,cancer
00816870022550,cancer
00816870022543,cancer
00816870022147,cancer
00816870022130,cancer
00816870022123,cancer
00816870022116,cancer
00816870022109,cancer
00816870021843,cancer
00816870020891,cancer
00864445000434,cancer
00864445000403,cancer
00851551005194,cancer
00851551005187,cancer
00851551005170,cancer
10758750034819,cancer
10758750000913,cancer
10758750000876,cancer
06971591765675,cancer
00842768019937,cancer
04560189211162,cancer
M640R99001200041,cancer
M640R99001200031,cancer
M640R99001200021,cancer
M640R99001200011,cancer
M640R99001200001,cancer
M640R99001170031,cancer
M640R99001170021,cancer
M640R99001170011,cancer
M640R99001170001,cancer
M640R99000900021,cancer
M640R99000900011,cancer
M640R99000900001,cancer
15420045504271,cancer
15420045500167,cancer
15420045500150,cancer
15420045500143,cancer
15420045500136,cancer
15420045500129,cancer
15420045500112,cancer
15420045500105,cancer
15420045500099,cancer
15420045500082,cancer
15420045500075,cancer
15420045500068,cancer
15420045500051,cancer
00850011135389,cancer
00875197005769,cancer
00875197005752,cancer
00875197003260,cancer
00875197003253,cancer
00875197003246,cancer
00875197003239,cancer
00875197003222,cancer
00875197003208,cancer
00875197003192,cancer
00875197003185,cancer
00875197003178,cancer
07613336100608,cancer
07540146000074,cancer
00888937003253,cancer
07540146000074,cancer
B502BSB03060,cancer
B502BSB03020,cancer
B502BSB02440,cancer
04048551225776,cancer
04048551225752,cancer
04048551225738,cancer
04048551225714,cancer
04048551225691,cancer
04048551225677,cancer
04048551225646,cancer
04048551225561,cancer
04048551225523,cancer
00874485001544,cancer
05060494200077,cancer
05060494200060,cancer
05060494200053,cancer
05060494200046,cancer
05060494200039,cancer
05060494200022,cancer
05060494200015,cancer
05060494200008,cancer
00811877011538,cancer
10811877010774,cancer
10811877010569,cancer
04055207013557,cancer
04953170063008,cancer
04953170062988,cancer
04953170051142,cancer
04953170340116,cancer
04953170340093,cancer
04953170340048,cancer
04953170339998,cancer
04953170339974,cancer
04953170339394,cancer
04953170339264,cancer
04953170339240,cancer
04953170339219,cancer
04953170339196,cancer
04953170308277,cancer
04953170308161,cancer
04953170308154,cancer
04953170308130,cancer
04953170308123,cancer
04953170289064,cancer
04953170289033,cancer
04961333240258,cancer
04961333240241,cancer
04961333232697,cancer
04961333232680,cancer
04961333232673,cancer
04961333232666,cancer
04961333232659,cancer
04961333227846,cancer
04961333227655,cancer
04961333227624,cancer
04961333227563,cancer
04961333224166,cancer
04961333224098,cancer
04961333224081,cancer
04953170442667,cancer
04953170395581,cancer
10888385000023,cancer
00382904914561,cancer
00382904914554,cancer
00382904914547,cancer
00382904914530,cancer
00382904913892,cancer
00382904912895,cancer
00382904912888,cancer
00382904912673,cancer
00382904912666,cancer
00382904910976,cancer
00382904910969,cancer
00382904910952,cancer
00860000737005,cancer
B850033600040,cancer
07540146000104,cancer
07540146000043,cancer
07540146000029,cancer
07540146000012,cancer
07290018671283,cancer
07290018671252,cancer
07290018671238,cancer
07290018671146,cancer
07290018671115,cancer
07290018671108,cancer
07290018671078,cancer
07290018671054,cancer
07290018671030,cancer
07290018671016,cancer
07290018671276,cancer
07290018671269,cancer
07290018671245,cancer
07290018671221,cancer
07290018671214,cancer
07290018671153,cancer
07290018671139,cancer
07290018671122,cancer
00816917025711,cancer
00816917025704,cancer
00816917025698,cancer
00816917025681,cancer
00816917025674,cancer
00816917025667,cancer
00816917025650,cancer
00816917025636,cancer
00816917025629,cancer
00816917025612,cancer
00816917025605,cancer
00816917025599,cancer
00816917025582,cancer
00816917025575,cancer
00816917025568,cancer
00816917025551,cancer
00816917025544,cancer
00816917025537,cancer
00816917025520,cancer
00816917025513,cancer
00816917025506,cancer
00816917025490,cancer
00816917025483,cancer
00816917025476,cancer
00816917025469,cancer
00816917025452,cancer
00816917025445,cancer
00816917025438,cancer
00816917025421,cancer
00816917025414,cancer
00816917025407,cancer
00816917025391,cancer
00816917025384,cancer
00816917025377,cancer
00816917025360,cancer
00816917025353,cancer
00816917025346,cancer
00816917025339,cancer
00816917025322,cancer
00816917025315,cancer
00816917025308,cancer
00816917025292,cancer
00816917025285,cancer
00816917025278,cancer
00816917025261,cancer
00816917025254,cancer
00816917025247,cancer
00816917025223,cancer
00816917025209,cancer
00816917025193,cancer
00816917025186,cancer
00816917025179,cancer
00816917025162,cancer
00816917025155,cancer
00816917025148,cancer
00816917025131,cancer
00816917025124,cancer
00816917025117,cancer
00816917025100,cancer
00816917025094,cancer
00816917025087,cancer
00816917025070,cancer
00816917025063,cancer
00816917025056,cancer
00816917025049,cancer
00816917025032,cancer
00816917025025,cancer
00816917025018,cancer
00816917025001,cancer
00816917024998,cancer
00816917024981,cancer
00816917024974,cancer
00816917024967,cancer
00816917024950,cancer
00816917024943,cancer
00816917024936,cancer
00816917024929,cancer
00816917024912,cancer
00816917024905,cancer
00816917024899,cancer
00816917024882,cancer
00816917024875,cancer
00816917024868,cancer
00816917024851,cancer
00816917024844,cancer
00816917024837,cancer
00816917024820,cancer
00816917024813,cancer
00816917024806,cancer
00816917024790,cancer
00816917024783,cancer
00816917024776,cancer
00816917024769,cancer
00816917024752,cancer
00816917024745,cancer
00816917024738,cancer
00816917024721,cancer
00816917024714,cancer
00816917024707,cancer
00816917024691,cancer
00816917024684,cancer
00816917024677,cancer
00816917024660,cancer
00816917024653,cancer
00816917024646,cancer
00816917024639,cancer
00816917024622,cancer
00816917024615,cancer
00816917024608,cancer
00816917024592,cancer
00816917024585,cancer
00816917024578,cancer
00816917024561,cancer
00816917024554,cancer
00816917024547,cancer
00816917024530,cancer
00816917024523,cancer
00816917024516,cancer
00816917024509,cancer
00816917024493,cancer
00816917024486,cancer
00816917024479,cancer
00816917024462,cancer
00816917024455,cancer
00816917024448,cancer
00816917024431,cancer
00816917024424,cancer
00816917024417,cancer
00816917024400,cancer
00816917024394,cancer
00816917024387,cancer
00816917024370,cancer
00816917024363,cancer
00816917024356,cancer
00816917024349,cancer
00816917024332,cancer
00816917024325,cancer
00816917024318,cancer
00816917024301,cancer
00816917024295,cancer
00816917024288,cancer
00816917024271,cancer
00816917024264,cancer
00816917024257,cancer
00816917024240,cancer
00816917024233,cancer
00816917024226,cancer
00816917024219,cancer
00816917024202,cancer
00816917024196,cancer
00816917024189,cancer
00816917024172,cancer
00816917024165,cancer
00816917024158,cancer
00816917024141,cancer
00816917024134,cancer
00816917024127,cancer
00816917024110,cancer
00816917024103,cancer
00816917024097,cancer
00816917024080,cancer
00816917024073,cancer
00816917024066,cancer
00816917024059,cancer
00816917024042,cancer
00816917024035,cancer
00816917024028,cancer
00816917024011,cancer
00816917024004,cancer
00816917023991,cancer
00816917023984,cancer
00816917023977,cancer
00816917023960,cancer
00816917023953,cancer
00816917023946,cancer
00816917023939,cancer
00816917023922,cancer
00816917023915,cancer
00816917023908,cancer
00816917023892,cancer
00816917023885,cancer
00816917023878,cancer
00816917023861,cancer
00816917023854,cancer
00816917023847,cancer
00816917023830,cancer
00816917023823,cancer
00816917023816,cancer
00816917023809,cancer
00816917023793,cancer
00816917023786,cancer
00816917023779,cancer
00816917023762,cancer
00816917023755,cancer
00816917023748,cancer
00816917023731,cancer
00816917023724,cancer
00816917023717,cancer
00816917023700,cancer
00816917023694,cancer
00816917023687,cancer
00816917023670,cancer
00816917023656,cancer
00816917023649,cancer
00816917023632,cancer
00816917023625,cancer
00816917023618,cancer
00816917023601,cancer
00816917023588,cancer
00816917023571,cancer
00816917023564,cancer
00816917023557,cancer
00816917023540,cancer
00816917023533,cancer
00816917023526,cancer
00816917023519,cancer
00816917023502,cancer
00816917023496,cancer
00816917023489,cancer
00816917023472,cancer
00816917023465,cancer
00816917023458,cancer
00816917023441,cancer
00816917023434,cancer
00816917023427,cancer
00816917023410,cancer
00816917023403,cancer
00816917023397,cancer
00816917023380,cancer
00816917023373,cancer
00816917023366,cancer
00816917023359,cancer
00816917023342,cancer
00816917023335,cancer
00816917023328,cancer
00816917023311,cancer
00816917023304,cancer
00816917023298,cancer
00816917023281,cancer
00816917023274,cancer
00816917023267,cancer
00816917023250,cancer
00816917023243,cancer
00816917023236,cancer
00816917023229,cancer
00816917023212,cancer
00816917023205,cancer
00816917023199,cancer
00816917023182,cancer
00816917023175,cancer
00816917023168,cancer
00816917023151,cancer
00816917023144,cancer
00816917023137,cancer
00816917023120,cancer
00816917023113,cancer
00816917023106,cancer
00816917023090,cancer
00816917023083,cancer
00816917023076,cancer
00816917023069,cancer
00816917023052,cancer
00816917023045,cancer
00816917023038,cancer
00816917023021,cancer
00816917023014,cancer
00816917023007,cancer
00816917022994,cancer
00816917022987,cancer
00816917022970,cancer
00816917022963,cancer
00816917022956,cancer
00816917022949,cancer
00816917022901,cancer
00816917022888,cancer
00816917022871,cancer
00816917022864,cancer
00816917022857,cancer
00816917022802,cancer
00816917022772,cancer
00816917022765,cancer
00816917022758,cancer
00816917022734,cancer
00816917022727,cancer
00816917022710,cancer
00816917022697,cancer
00816917022666,cancer
00816917022659,cancer
00816917022642,cancer
00816917022611,cancer
00816917022604,cancer
00816917022598,cancer
00816917022574,cancer
00816917022567,cancer
00816917022550,cancer
00816917022543,cancer
00816917022536,cancer
00816917022529,cancer
00816917022512,cancer
00816917022505,cancer
00816917022499,cancer
00816917022482,cancer
00816917022475,cancer
00816917022468,cancer
00816917022451,cancer
00816917022444,cancer
00816917022437,cancer
00816917022420,cancer
00816917022413,cancer
00816917022406,cancer
00816917022390,cancer
00816917022383,cancer
00816917022376,cancer
00816917022369,cancer
00816917022352,cancer
00816917022345,cancer
00816917022338,cancer
00816917022321,cancer
00816917022314,cancer
00816917022307,cancer
00816917022291,cancer
00816917022284,cancer
00816917022277,cancer
00816917022260,cancer
00816917022253,cancer
00816917022246,cancer
00816917022239,cancer
00816917022222,cancer
00816917022215,cancer
00816917022208,cancer
00816917022192,cancer
00816917022185,cancer
00816917022178,cancer
00816917022161,cancer
00816917022154,cancer
00816917022147,cancer
00816917022130,cancer
00816917022123,cancer
00816917022116,cancer
00816917022109,cancer
00816917022093,cancer
00816917022086,cancer
00816917022079,cancer
00816917022062,cancer
00816917022055,cancer
00816917022048,cancer
00816917022031,cancer
00816917022024,cancer
00816917022017,cancer
00816917022000,cancer
00816917021997,cancer
00816917021980,cancer
00816917021973,cancer
00816917021966,cancer
00816917021959,cancer
00816917021942,cancer
00816917021935,cancer
00816917021928,cancer
00816917021911,cancer
00816917021904,cancer
00816917021898,cancer
00816917021881,cancer
00816917021874,cancer
00816917021867,cancer
00816917021850,cancer
00816917021843,cancer
00816917021836,cancer
00816917021829,cancer
00816917021812,cancer
00816917021805,cancer
00816917021799,cancer
00816917021782,cancer
00816917021775,cancer
00816917021768,cancer
00816917021751,cancer
00816917021744,cancer
00816917021737,cancer
00816917021720,cancer
00816917021713,cancer
00816917021706,cancer
00816917021690,cancer
00816917021683,cancer
